ParameterID,OLD_Fragrances,OLD_Phthalates,OLD_Flame Retardant,OLD_Pesticides,OLD_Volatile Organic Compounds (VOCs),OLD_Polycyclic Aromatic Hydrocarbons (PAHs),OLD_Chemicals in Commerce,OLD_Polychlorinated Biphenyl,OLD_Dioxins and Furans,OLD_Pharmacological,OLD_Personal Care,OLD_Consumer Products,NEW_Consumer & Personal Care Products,NEW_Flame Retardants,NEW_Agricultural & Pharmaceutical Chemicals,NEW_Industrial & Commercial Chemicals,"NEW_Pollutants from burning fuels, soot, smoke",NEW_Persistent Organic Pollutants (POPs),MultipleClassifications,ParameterName,CasNumber
301358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triazophos,24017-47-8
301359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlornitrofen,1836-77-7
301360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,3,7,8-Tetrachlorodibenzofuran",51207-31-9
301361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benalaxyl,71626-11-4
301362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Edifenphos,17109-49-8
301363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyanofenphos,13067-93-1
301364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromoxynil octanoic acid ester,1689-99-2
301365,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Lenacil,2164-08-1
301366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Hexestrol,84-16-2
301367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrazon,1698-60-8
301368,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Piperalin,3478-94-2
301369,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Nuarimol,63284-71-9
301370,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Thenylchlor,96491-05-3
301371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diclofop methyl,51338-27-3
301372,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluroxypyr-1-methylheptyl ester,81406-37-3
301373,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Propargite,2312-35-8
301374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diflufenican,83164-33-4
301375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Oxycarboxin,5259-88-1
301376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Piperonyl butoxide,51-03-6
301377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Resmethrin,10453-86-8
301378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bioresmethrin,28434-01-7
301379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Epoxiconazole,106325-08-0
301380,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluotrimazole,31251-03-3
301381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Nitralin,4726-14-1
301382,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyributicarb,88678-67-5
301383,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benzoylprop ethyl,22212-55-1
301384,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Dichlorophen,97-23-4
301385,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,Hexabromobenzene,87-82-1
301386,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyridaphenthion,119-12-0
301387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Leptophos oxon,25006-32-0
301388,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorthiophos sulfoxide,29185-21-5
301389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Menazon,78-57-9
301390,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tetramethrin I,7696-12-0
301391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromopropylate,18181-80-1
301392,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Carbosulfan,55285-14-8
301393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenoxycarb,79127-80-3
301394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Piperophos,24151-93-7
301395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phenkapton,2275-14-1
301396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenpropathrin,64257-84-7
301397,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bifenox,42576-02-3
301399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorthiophos sulfone,999053-03-1
301400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tetradifon,116-29-0
301401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,d-(cis-trans)-Phenothrin-I,26002-80-2
301402,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Furathiocarb,65907-30-4
301403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Mefenacet,73250-68-7
301404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Amitraz,33089-61-1
301405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyhalothrin I (lambda),68085-85-8
301406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyrazophos,13457-18-6
301407,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,b-Estradiol,50-28-2
301408,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isoxaben,82558-50-7
301409,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dialifos,10311-84-9
301410,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bitertanol I,55179-31-2
301411,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Oryzalin,19044-88-3
301412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyridaben,96489-71-3
301413,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,17a-Ethynylestradiol,57-63-6
301414,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,Prochloraz,67747-09-5
301415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Tamoxifen,10540-29-1
301416,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dioxathion,78-34-2
301417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenbuconazole,119611-00-6
301418,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyfluthrin I,68359-37-5
301419,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cypermethrin-1,52315-07-8
301420,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Quizalofop-ethyl,76578-14-8
301421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flucythrinate I,70124-77-5
301422,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,"5,7-Dihydroxy-4'-methoxyisoflavone",491-80-5
301423,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,2-Hydroxyestradiol,362-05-0
301424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Pyridate,55512-33-9
301425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluvalinate-tau-I,102851-06-9
301426,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Difenoconazol I,119446-68-3
301427,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Temephos,3383-96-8
301428,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,3-Trifluormethylaniline,98-16-8
301430,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,4-Chlorophenyl isocyanate,104-12-1
301431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,3-Chloro-4-fluoroaniline,367-21-5
301432,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,4-Isopropylaniline,99-88-7
301433,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,TRUE,Carvone,99-49-0
301434,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,2-ethyl-6-methylaniline,24549-06-2
301435,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Profenofos metabolite (4-Bromo-2-chlorophenol),3964-56-5
301436,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,TRUE,3-Aminophenol,591-27-5
301437,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Thymol,89-83-8
301438,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,4-Chloro-2-methylaniline,95-69-2
301439,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,4-Bromoaniline,106-40-1
301440,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Carbofuran-7-phenol,1563-38-8
301441,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"Diuron Metabolite [3,4-Dichlorophenyl isocyanate]",102-36-3
301442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,4,6-Trichloroanisole",87-40-1
301444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,3,6-Trichloroanisole",50375-10-5
301445,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,TRUE,"1,3,5-Tribromobenzene",626-39-1
301446,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,3-Chloro-4-methoxyaniline,5345-54-0
301447,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,Phthalimide,85-41-6
301448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Tetrahydrophthalimide, cis-1,2,3,6-",27813-21-4
301449,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,Cashmeran,33704-61-9
301450,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,4,5-Trichloroaniline",636-30-6
301451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Benzenesulfonamide,98-10-2
301452,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"XMC (3,5-Dimethylphenyl N-methylcarbamate)",2655-14-3
301453,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"Tolyltriazole [1H-Benzotriazole, 5-methyl-]",136-85-6
301454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benzoximate metabolite,55440-55-6
301455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phorate-oxon,2600-69-3
301456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"2,4,6-Tribromoanisole",607-99-8
301457,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorethoxyfos,54593-83-8
301458,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Dichlofluanid metabolite (DMSA),4710-17-2
301459,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methabenzthiazuron [decomposition product],16954-69-1
301460,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Atrazine-desethyl,6190-65-4
301461,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,"2,3,4,5-Tertrachloronitrobenzene",879-39-0
301462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dioxabenzofos,3811-49-2
301463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,6-Dichlorobenzamide",2008-58-4
301464,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Terbuthylazine-desethyl,30125-63-4
301465,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cadusafos,95465-99-9
301466,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenclorim,3740-92-9
301468,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluoroimide,41205-21-4
301474,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Sebuthylazine-desethyl,37019-18-4
301475,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tolylfluanid metabolite (DMST),66840-71-9
301476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenazaflor metabolite,4228-88-0
301480,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bufencarb,8065-36-9
301481,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Diazinon-oxon,962-58-3
301482,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,"Chlordene, trans-",3734-48-3
301483,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,3-Indolylacetonitrile,771-51-7
301484,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,Cyclopentadecanone,502-72-7
301485,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Aziprotryn metabolite [2-Amino-4-isopropylamino-6-methylthio-1,3,5-triazine]",4147-57-3
301486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,BHC epsilon isomer,6108-10-7
301487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Tefluthrin, cis-",79538-32-2
301488,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,Exaltolide [15-Pentadecanolide],106-02-5
301489,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,Azoxybenzene,495-48-7
301490,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,FALSE,Musk amberette,83-66-9
301491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Methyl (2-naphthoxy)acetate,1929-87-9
301492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyclafuramid,34849-42-8
301493,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,TRUE,Caffeine,58-08-2
301494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tebupirimifos,96182-53-5
301495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Benoxacor,98730-04-2
301497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Tridemorph , 4-tridecyl-",24602-86-6
301498,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,"p,p'-DDM [bis(4-chlorophenyl)methane]",101-76-8
301499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenchlorphos-oxon,3983-45-7
301500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Silthiopham,175217-20-6
301501,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Theobromine,83-67-0
301503,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,TRUE,4-Nonylphenol,104-40-5
301506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Hydroprene,41096-46-2
301507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenitrothion-oxon,2255-17-6
301508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Ethofumesate, 2-Keto",26244-33-7
301509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimethenamid,87674-68-8
301510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flurprimidol,56425-91-3
301511,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,TRUE,Spiroxamine I,118134-30-8
301513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dipropyl isocinchomeronate,136-45-8
301514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Azibenzolar-S-methyl,135158-54-2
301515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Simeconazole,149508-90-7
301516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cymiazole,61676-87-7
301517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Flurochloridone, deschloro-",999003-03-1
301518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Transfluthrin,118712-89-3
301519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Propisochlor,86763-47-5
301520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Propargite metabolite [Cyclohexanol, 2-(4-tert-butylphenoxy)]",130336-40-2
301521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Bis(2,3,3,3-tetrachloropropyl) ether",127-90-2
301522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Fipronil, Desulfinyl-",205650-65-3
301523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Prosulfocarb,52888-80-9
301524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"2,4'-Dichlorobenzophenone (2,4'-Dicofol decomposition product)",85-29-0
301525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenpropidin,67306-00-7
301526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Orbencarb,34622-58-7
301528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Quintozene metabolite (pentachlorophenyl methyl sulfide),1825-19-0
301529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bifenazate metabolite (5-Phenyl-o-anisidine ),39811-17-1
301530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triapenthenol,76608-88-3
301531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Prodiamine,29091-21-2
301532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phorate sulfoxide,2588-05-8
301533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Terbufos-oxon-sulfone,56070-15-6
301534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Difenoxuron,14214-32-5
301535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Phorate sulfone,2588-04-7
301536,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,FALSE,Sulfanilamide,63-74-1
301538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Thiazopyr,117718-60-2
301539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Rabenzazole,40341-04-6
301540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isocarbophos,24353-61-5
301541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Flufenacet,142459-58-3
301542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isofenphos-oxon,31120-85-1
301543,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isoxaflutole,141112-29-0
301544,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Tetraconazole,112281-77-3
301545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fosthiazate I,98886-44-3
301546,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Ethidimuron,30043-49-3
301547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyprodinil,121552-61-2
301548,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,TRUE,Phenothiazine,92-84-2
301549,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorbicyclen,2550-75-6
301550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Terbufos-sulfone,56070-16-7
301551,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Chlorfenvinphos, cis-",18708-87-7
301553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Dimepiperate,61432-55-1
301554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Irgarol,28159-98-0
301555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Chlorfenvinphos, trans-",18708-86-6
301556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluazinam,79622-59-6
301557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,MCPA-butoxyethyl ester,19480-43-4
301559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Zoxamide decomposition product,999006-03-0
301560,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Beflubutamid,113614-08-7
301562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"DDMU [1-Chloro-2,2-bis(4'-chlorophenyl)ethylene]",1022-22-6
301563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"Prallethrin, cis-",23031-36-9
301564,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Propaphos,7292-16-2
301565,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenothiocarb,62850-32-2
301566,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Trichlamide,70193-21-4
301567,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Haloxyfop-methyl,69806-40-2
301568,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triclosan-methyl,4640-01-1
301569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Mepanipyrim,110235-47-7
301570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromfenvinphos-(E),58580-14-6
301571,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Triazamate,112143-82-5
301572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bromfenvinphos-(Z),33399-00-7
301573,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Picoxystrobin,117428-22-5
301574,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fluazolate,174514-07-9
301575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Metominostrobin (E),133408-50-1
301576,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fludioxonil,131341-86-1
301577,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fensulfothion-oxon,6552-21-2
301578,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Prothioconazole-desthio,120983-64-4
301579,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Iprovalicarb I,140923-17-7
301580,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,"p,p'-Dibromobenzophenone",3988-03-2
301581,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Toxaphene Parlar 26,142534-71-2
301582,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Imazamethabenz-methyl I,81405-85-8
301584,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Bupirimate,41483-43-6
301585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Thifluzamide,130000-40-7
301586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyproconazole,113096-99-4
301587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Kresoxim-methyl,143390-89-0
301588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fensulfothion-oxon -sulfone,6132-17-8
301589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Carpropamid,104030-54-8
301590,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorfenapyr,122453-73-0
301591,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Cyflufenamid,180409-60-3
301592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenoxanil,115852-48-7
301593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE,ortho-Aminoazotoluene,97-56-3
301594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Fenthion-sulfone,3761-42-0
301595,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Aclonifen,74070-46-5
301596,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,fensulfothion-sulfone,14255-72-2
301597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Chlorbenside sulfone,7082-99-7
301598,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE,PBB 52,59080-37-4
301599,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE,Isoxadifen-ethyl,163520-33-0
